ID_ESTACION	Fecha	Precio gasolina 95	Precio gasóleo A	Precio gasóleo B	Precio bioetanol	Precio nuevo gasóleo A	Precio biodiesel	% éster metílico	% bioalcohol	Precio gasolina 98	Precio gas natural comprimido	Precio gas natural licuado	Precio gases licuados del petróleo	
7643	02/04/2017	0,899	0,806			0,976				1,101				
7644	02/04/2017	0,909	0,809			0,909				1,029				
7645	02/04/2017	0,909	0,809			0,909				1,029				
7646	02/04/2017	0,899	0,806			0,976				1,101				
7647	02/04/2017	0,899	0,806			0,876				0,979				
7648	02/04/2017	0,894	0,824			0,874				0,954				
7649	02/04/2017	0,894	0,824							0,954				
7650	02/04/2017	0,894	0,793											
7651	02/04/2017	1,021	0,922			0,966				1,099				
7652	02/04/2017	1,018	0,919			0,963				1,096				
7653	02/04/2017	1,018	0,919							1,096				
7654	02/04/2017	1,020	0,922			0,965				1,098				
7655	02/04/2017	0,963	0,865							1,056				
7656	02/04/2017	0,919	0,846							1,025				
7657	02/04/2017	0,919	0,846							1,106				
7658	02/04/2017	0,928	0,849			0,946				1,027				
7659	02/04/2017	0,919	0,846			0,963				1,096				
7660	02/04/2017	0,919	0,846			0,977				1,110				
7661	02/04/2017	0,906	0,806							1,101				
7662	02/04/2017	1,061	0,971			1,014				1,137				
7663	02/04/2017	0,909	0,795			0,888				0,989				
7664	02/04/2017	0,909	0,795			0,888				0,989				
7665	02/04/2017	0,909	0,786			0,885				0,989				
7666	02/04/2017	0,909	0,786			0,885				0,989				
7667	02/04/2017	1,030	0,934			0,975				1,106				
7668	02/04/2017	1,030	0,934			0,975				1,106				
7669	02/04/2017	1,024	0,944							1,099				
7670	02/04/2017	1,030	0,934							1,106				
7671	02/04/2017	1,030	0,934							1,106				
7672	02/04/2017	0,988	0,839			0,933				1,066				
7673	02/04/2017	0,889	0,829			0,963				1,096				
7674	02/04/2017	0,889	0,829							0,979				
7675	02/04/2017	0,999	0,939							1,099				
7676	02/04/2017	0,899	0,829			0,949				1,009				
7677	02/04/2017	0,929	0,849			0,963				1,096				
7678	02/04/2017	0,929	0,849			0,959				1,109				
7679	02/04/2017	0,909	0,839			0,963				1,019				
7680	02/04/2017	0,926	0,846			0,956				1,106				
7681	02/04/2017	0,889	0,819			0,919				1,009				
7682	02/04/2017	0,899	0,829			0,929				1,019				
7683	02/04/2017	1,030	0,934			0,975				1,106				
7684	02/04/2017	1,030	0,934			0,975				1,106				
7685	02/04/2017		0,859			0,974				1,114				
7686	02/04/2017	0,939	0,869			0,966				1,099				
7687	02/04/2017	0,939	0,869			0,989				1,099				
7688	02/04/2017	0,926	0,846			0,966				1,085				
7689	02/04/2017	0,926	0,846							1,096				
7690	02/04/2017	0,939	0,869							1,096				
7691	02/04/2017	1,025	0,930							1,090				
7692	02/04/2017	1,019	0,933			0,972				1,103				
7693	02/04/2017	0,899	0,830			0,966				1,099				
7694	02/04/2017	0,895	0,826			0,899				0,970				
7695	02/04/2017	0,895	0,826			0,966				1,099				
7696	02/04/2017	0,894	0,824							0,954				
7697	02/04/2017	0,928	0,849							1,059				
7698	02/04/2017	0,899	0,826							0,975				
7699	02/04/2017	0,899	0,826							0,975				
7700	02/04/2017	0,899	0,829			0,979				0,972				
7701	02/04/2017	0,917	0,856			0,981				1,095				
7702	02/04/2017	0,894	0,824							0,954				
7703	02/04/2017	0,909	0,839							1,029				
7704	02/04/2017	0,895	0,829							0,985				
7705	02/04/2017	1,020	0,921			0,965				1,098				
7706	02/04/2017	1,016	0,930							1,090				
7707	02/04/2017	1,016	0,930							1,090				
7708	02/04/2017	0,867	0,799			0,966				0,955				
7709	02/04/2017	0,889	0,829			0,917				0,998				
7710	02/04/2017	0,898	0,829			0,890				0,989				
7711	02/04/2017	0,909	0,839			0,959				1,109				
7712	02/04/2017	0,866	0,798							0,954				
7713	02/04/2017	0,949	0,859			0,963				1,096				
7714	02/04/2017	0,926	0,860			0,963				1,096			0,509	
7715	02/04/2017	0,869	0,799			0,889				0,959				
7716	02/04/2017	0,869	0,799			0,889				0,959				
7717	02/04/2017	0,902	0,834							0,955				
7718	02/04/2017	0,899	0,834							0,972				
7719	02/04/2017	0,889	0,829			0,917				0,998				
7720	02/04/2017	0,928	0,849			0,938				1,109				
7721	02/04/2017	0,895	0,830			0,963				1,096				
7722	02/04/2017	0,909	0,839							1,109				
7723	02/04/2017	0,895	0,830			0,963				1,096				
7724	02/04/2017	0,879	0,819			0,975				1,075				
7725	02/04/2017	0,929	0,849			0,959				1,109				
7726	02/04/2017	0,878	0,819			0,963				1,096				
7727	02/04/2017	0,867	0,799			0,909				0,955				
7728	02/04/2017	0,898	0,829			0,959				1,109				
7729	02/04/2017	0,869	0,799			0,963				1,096			0,509	
7730	02/04/2017	0,867	0,799							0,955				
7731	02/04/2017	0,895	0,829							0,986				
7732	02/04/2017	0,894	0,807							0,970				
7733	02/04/2017	0,899	0,829			0,899				0,979				
7734	02/04/2017	0,899	0,806			0,963				1,096				
7735	02/04/2017	0,929	0,839			0,959				1,109				
7736	02/04/2017	0,918	0,820			0,963				0,979			0,509	
7737	02/04/2017	0,918	0,819			0,946				0,989				
7738	02/04/2017	0,918	0,819							0,989				
7739	02/04/2017	0,909	0,809			0,935				0,979				
7740	02/04/2017	0,899	0,806			0,970				1,090				
7741	02/04/2017	1,062	0,972			1,015				1,138				
7742	02/04/2017	1,062	0,972			1,015				1,138				
7743	02/04/2017	1,016	0,930							1,090				
7744	02/04/2017	1,024	0,944							1,099				
7745	02/04/2017	1,008	0,910			0,963				1,096				
7746	02/04/2017	0,939	0,866			0,965				1,098				
7747	02/04/2017	0,979	0,889							1,096				
7748	02/04/2017	0,969	0,879			0,954				1,109				
7749	02/04/2017	1,018	0,920							1,096				
7750	02/04/2017	1,021	0,966							0,922				
7751	02/04/2017	0,969	0,879			0,959				1,109				
7752	02/04/2017	0,939	0,839			0,879				1,096				
7753	02/04/2017	0,946	0,868			0,966				1,099				
7754	02/04/2017	0,959	0,869			0,966				1,099				
7755	02/04/2017	0,979	0,889			0,975				1,081				
7756	02/04/2017		0,833			0,926								
7757	02/04/2017	0,917	0,837							1,057				
7758	02/04/2017	0,871	0,812							0,954				
7759	02/04/2017	1,018	0,920			0,963				1,096				
7760	02/04/2017	0,959	0,869			0,975				1,105				
7761	02/04/2017	0,929	0,859			0,919				1,009				
7762	02/04/2017	0,929	0,855											
7763	02/04/2017	0,919	0,844			0,935				1,066				
7764	02/04/2017	0,879	0,819			0,969				1,069				
7765	02/04/2017	0,929	0,854			0,959				1,109				
7766	02/04/2017	0,923	0,848			0,963				1,096				
7767	02/04/2017	0,923	0,848			0,963				1,096				
7768	02/04/2017	0,909	0,829							1,039				
7769	02/04/2017	0,919	0,839			0,919				1,049				
7770	02/04/2017	1,020	0,922							1,098				
7771	02/04/2017	1,008	0,910							1,096				
7772	02/04/2017	1,020	0,921			0,965				1,098				
7773	02/04/2017	0,889	0,829			0,966				0,979				
7774	02/04/2017	0,889	0,829							0,979				
7775	02/04/2017	1,011	0,919			0,979				1,099				
7776	02/04/2017	1,018	0,920							1,096				
7777	02/04/2017	1,018	0,920							1,096				
7778	02/04/2017	1,018	0,920			0,963				1,096				
7779	02/04/2017	0,898	0,829							0,944				
7780	02/04/2017	0,869	0,799			0,889				0,959				
7781	02/04/2017	0,898	0,828			0,936				0,965				
7782	02/04/2017	0,898	0,829			0,959				1,109				
7783	02/04/2017	0,891	0,840							1,096				
7784	02/04/2017	0,909	0,795			0,963				0,989				
7785	02/04/2017	0,897	0,828			0,917				0,955				
7786	02/04/2017	0,899	0,839			0,946				1,017				
7787	02/04/2017	0,898	0,829			0,969				1,069				
7788	02/04/2017	0,898	0,829			0,959				1,109				
7789	02/04/2017	0,909	0,795							0,989				
7790	02/04/2017	1,027	0,931							1,103				
7791	02/04/2017	0,899	0,835							0,975				
7792	02/04/2017	0,895	0,830							1,095				
7793	02/04/2017	1,061	0,971			1,014				1,137				
7794	02/04/2017	1,061	0,971							1,137				
7795	02/04/2017	1,079	0,989							1,176				
7796	02/04/2017	0,974	0,909							1,053				
7797	02/04/2017	0,919	0,829			0,999				0,989				
7798	02/04/2017	0,918	0,820							1,096				
7799	02/04/2017	1,034	0,938							1,110				
7800	02/04/2017	1,179	1,069	0,800						1,309				
7801	02/04/2017	1,159	1,049											
7802	02/04/2017	1,215	1,115			1,175				1,345				
7803	02/04/2017	1,188	1,068	0,788						1,308				
7804	02/04/2017	1,139	0,999											
7805	02/04/2017	1,139	0,999											
7806	02/04/2017	1,161	1,025	0,684										
7807	02/04/2017	1,199	1,089	0,818		1,169				1,339				
7808	02/04/2017	1,215	1,115	0,823		1,175				1,345				
7809	02/04/2017	1,199	1,099			1,174				1,329			0,660	
7810	02/04/2017	1,199	1,079			1,149				1,329				
7811	02/04/2017	1,199	1,089	0,803		1,169								
7812	02/04/2017	1,199	1,089	0,829		1,149								
7813	02/04/2017	1,188	1,068			1,118								
7814	02/04/2017	1,199	1,089			1,159								
7815	02/04/2017	1,209	1,099			1,179				1,309				
7816	02/04/2017	1,161	1,025			1,065								
7817	02/04/2017	1,195	1,089			1,169								
7818	02/04/2017	1,139	1,009											
7819	02/04/2017	1,159	1,051			1,121				1,289				
7820	02/04/2017	1,169	1,059			1,149				1,283				
7821	02/04/2017	1,218	1,088			1,148				1,358				
7822	02/04/2017	1,139	1,039							1,269				
7823	02/04/2017	1,161	1,025	0,628										
7824	02/04/2017	1,189	1,069	0,814		1,119				1,339				
7825	02/04/2017	1,199	1,089	0,818		1,159								
7826	02/04/2017	1,228	1,118			1,188				1,358				
7827	02/04/2017	1,179	1,069	0,829										
7828	02/04/2017	1,199	1,099	0,829		1,159								
7829	02/04/2017	1,189	1,069			1,119								
7830	02/04/2017	1,154	1,034			1,084				1,314				
7831	02/04/2017	1,189	1,099			1,159				1,304				
7832	02/04/2017	1,189	1,079	0,829		1,139				1,319				
7833	02/04/2017	1,188	1,068	0,798		1,118				1,318				
7834	02/04/2017	1,199	1,089	0,829		1,149								
7835	02/04/2017	1,171	1,025			1,079				1,265			0,640	
7836	02/04/2017	1,189	1,098			1,168				1,338				
7837	02/04/2017	1,239	1,119			1,198				1,367				
7838	02/04/2017	1,198	1,058			1,118				1,328				
7839	02/04/2017	1,179	1,069			1,120				1,309				
7840	02/04/2017	1,189	1,069			1,119				1,349				
7841	02/04/2017	1,189	1,069			1,119				1,339				
7842	02/04/2017	1,188	1,068	0,768		1,069								
7843	02/04/2017		1,059	0,800										
7844	02/04/2017	1,199	1,079	0,789		1,139								
7845	02/04/2017	1,189	1,079			1,139				1,359				
7846	02/04/2017	1,189	1,069			1,119				1,339				
7847	02/04/2017	1,199	1,089			1,169				1,339				
7848	02/04/2017	1,159	1,049			1,109				1,274				
7849	02/04/2017	1,199	1,099			1,159				1,314				
7850	02/04/2017	1,189	1,069			1,119				1,339				
7851	02/04/2017	1,189	1,069			1,119				1,339			0,669	
7852	02/04/2017	1,199	1,089											
7853	02/04/2017	1,162	1,049											
7854	02/04/2017	1,109	0,999							1,194				
7855	02/04/2017		1,099			1,149				1,359				
7856	02/04/2017	1,209	1,109			1,159				1,300				
7857	02/04/2017	1,199	1,089			1,149				1,339				
7858	02/04/2017	1,169	1,049	0,869		1,119				1,348				
7859	02/04/2017	1,188	1,068	0,798		1,118								
7860	02/04/2017	1,199	1,089	0,803		1,169				1,299				
7861	02/04/2017	1,189	1,069	0,799		1,119				1,349				
7862	02/04/2017	1,108	0,978											
7863	02/04/2017	1,219	1,105			1,165				1,334				
7864	02/04/2017	1,219	1,105			1,165				1,334				
7865	02/04/2017	1,189	1,098	0,829		1,168				1,338				
7866	02/04/2017	1,189	1,093	0,829		1,153				1,329				
7867	02/04/2017	1,189	1,093	0,829		1,153				1,329				
7868	02/04/2017	1,269	1,139			1,194								
7869	02/04/2017	1,269	1,149			1,209				1,384				
7870	02/04/2017	1,285	1,149	0,842		1,190								
7871	02/04/2017	1,259	1,149			1,209				1,374				
7872	02/04/2017	1,317	1,166			1,239				1,432				
7873	02/04/2017	1,269	1,139			1,224				1,388			0,663	
7874	02/04/2017	1,269	1,139			1,224								
7875	02/04/2017	1,259	1,124	0,859		1,184								
7876	02/04/2017	1,259	1,146			1,206				1,374				
7877	02/04/2017	1,259	1,146	0,859		1,206				1,374				
7878	02/04/2017	1,259	1,146			1,206				1,374				
7879	02/04/2017	1,159	1,049											
7880	02/04/2017											0,738		
7881	02/04/2017	1,159	1,049							1,334				
7882	02/04/2017	1,239	1,089			1,159				1,349				
7883	02/04/2017	1,159	1,049			1,069								
7884	02/04/2017	1,159	1,049			1,069								
7885	02/04/2017	1,259	1,129			1,214				1,402				
7886	02/04/2017	1,199	1,079	0,769		1,119							0,625	
7887	02/04/2017	1,254	1,134			1,234								
7888	02/04/2017	1,254	1,134			1,234								
7889	02/04/2017	1,209	1,074			1,144								
7890	02/04/2017	1,239	1,126			1,196				1,369				
7891	02/04/2017	1,204	1,069			1,139				1,334				
7892	02/04/2017	1,234	1,109			1,179				1,364				
7893	02/04/2017	1,269	1,129			1,214				1,409				
7894	02/04/2017	1,269	1,129			1,214				1,399				
7895	02/04/2017	1,265	1,134											
7896	02/04/2017	1,265	1,139	0,779		1,199								
7897	02/04/2017	1,269	1,139			1,194								
7898	02/04/2017	1,179	1,039											
7899	02/04/2017	1,269	1,119			1,204				1,379				
7900	02/04/2017	1,259	1,119	0,815		1,184								
7901	02/04/2017	1,259	1,139			1,194				1,359				
7902	02/04/2017	1,279	1,159			1,214				1,379				
7903	02/04/2017	1,259	1,139			1,224				1,401				
7904	02/04/2017	1,189	1,059											
7905	02/04/2017	1,259	1,149											
7906	02/04/2017		1,065	0,656										
7907	02/04/2017	1,189	1,069			1,099				1,279				
7908	02/04/2017	1,199	1,079			1,129								
7909	02/04/2017	1,229	1,119			1,179								
7910	02/04/2017	1,259	1,119	0,779		1,179								
7911	02/04/2017	1,189	1,069			1,139				1,319				
7912	02/04/2017	1,209	1,079			1,139								
7913	02/04/2017	1,249	1,079			1,139				1,399				
7914	02/04/2017	1,199	1,039			1,109				1,329				
7915	02/04/2017	1,289	1,159			1,244				1,429				
7916	02/04/2017	1,279	1,139			1,194								
7917	02/04/2017	1,189	1,069											
7918	02/04/2017	1,270	1,129			1,214				1,411				
7919	02/04/2017	1,246	1,136	0,799		1,196								
7920	02/04/2017	1,246	1,136	0,799		1,196								
7921	02/04/2017	1,229	1,115	0,748										
7922	02/04/2017	1,208	1,069	0,729										
7923	02/04/2017	1,279	1,129			1,214				1,419				
7924	02/04/2017	1,279	1,175			1,235				1,394				
7925	02/04/2017	1,233	1,081			1,151				1,363				
7926	02/04/2017	1,259	1,119	0,729		1,169				1,339				
7927	02/04/2017	1,199	1,068	0,729										
7928	02/04/2017	1,258	1,098	0,748										
7929	02/04/2017	1,209	1,079							1,370				
7930	02/04/2017	1,269	1,139			1,224				1,411				
7931	02/04/2017	1,239	1,109			1,159				1,389				
7932	02/04/2017	1,289	1,149			1,234				1,429			0,663	
7933	02/04/2017	1,279	1,159			1,214				1,379				
7934	02/04/2017	1,249	1,139			1,199								
7935	02/04/2017	1,269	1,149			1,204				1,369				
7936	02/04/2017	1,209	1,065											
7937	02/04/2017	1,199	1,069	0,699										
7938	02/04/2017	1,229	1,079							1,369			0,615	
7939	02/04/2017	1,229	1,079											
7940	02/04/2017	1,269	1,139			1,194								
7941	02/04/2017	1,269	1,139	0,776		1,194				1,388				
7942	02/04/2017	1,259	1,159	0,899										
7943	02/04/2017	1,269	1,115			1,200				1,369				
7944	02/04/2017	1,259	1,139			1,194				1,359				
7945	02/04/2017	1,256	1,144			1,204				1,371				
7946	02/04/2017	1,256	1,144			1,204				1,371				
7947	02/04/2017	1,279	1,139			1,209				1,384				
7948	02/04/2017	1,165	1,035			1,105								
7949	02/04/2017	1,269	1,115			1,200				1,369				
7950	02/04/2017	1,233	1,119	0,779		1,179								
7951	02/04/2017	1,233	1,119	0,779		1,179								
7952	02/04/2017	1,189	1,075	0,727										
7953	02/04/2017	1,206	1,096	0,716										
7954	02/04/2017	1,189	1,075											
7955	02/04/2017	1,169	1,039											
7956	02/04/2017	1,262	1,149	0,779									0,656	
7957	02/04/2017	1,169	1,049											
7958	02/04/2017	1,169	1,039											
7959	02/04/2017	1,269	1,154			1,239				1,411				
7960	02/04/2017	1,279	1,139			1,214				1,398				
7961	02/04/2017		1,059			1,129								
7962	02/04/2017	1,279	1,139	0,805		1,224				1,398				
7963	02/04/2017	1,259	1,129			1,214				1,401				
7964	02/04/2017	1,215	1,099											
7965	02/04/2017	1,218	1,127			1,179								
7966	02/04/2017	1,246	1,149			1,209								
7967	02/04/2017	1,284	1,144			1,249								
7968	02/04/2017	1,259	1,129	0,799		1,189				1,399				
7969	02/04/2017	1,259	1,139			1,139				1,359				
7970	02/04/2017	1,189	1,066			1,136				1,339				
7971	02/04/2017	1,219	1,109			1,199								
7972	02/04/2017	1,169	1,049											
7973	02/04/2017	1,189	1,056	0,829										
7974	02/04/2017	1,227	1,058											
7975	02/04/2017	1,169	1,039											
7976	02/04/2017	1,269	1,129			1,199								
7977	02/04/2017	1,228	1,108	0,686										
7978	02/04/2017	1,179	1,059	0,649										
7979	02/04/2017	1,189	1,059	0,719										
7980	02/04/2017	1,269	1,109											
7981	02/04/2017	1,199	1,079											
7982	02/04/2017	1,199	1,069											
7983	02/04/2017	1,269	1,139			1,223				1,411				
7984	02/04/2017	1,259	1,149			1,209				1,374				
7985	02/04/2017	1,259	1,149			1,209				1,374			0,659	
7986	02/04/2017	1,269	1,139			1,224				1,411				
7987	02/04/2017	1,249	1,129			1,179				1,379				
7988	02/04/2017	1,249	1,129			1,179				1,399				
7989	02/04/2017	1,209	1,089			1,119				1,299				
7990	02/04/2017	1,205	1,085			1,115				1,295				
7991	02/04/2017	1,235	1,115			1,175				1,375				
7992	02/04/2017	1,259	1,129			1,199				1,429				
7993	02/04/2017	1,222	1,098			1,108				1,394				
7994	02/04/2017	1,228	1,082			1,152								
7995	02/04/2017	1,189	1,046			1,126				1,329				
7996	02/04/2017	1,159	1,049											
7997	02/04/2017	1,249	1,139											
7998	02/04/2017	1,228	1,115			1,169				1,359				
7999	02/04/2017	1,269	1,139			1,224				1,411				
8000	02/04/2017	1,159	1,049											
8001	02/04/2017	1,179	1,039											
8002	02/04/2017	1,239	1,109			1,189				1,389				
8003	02/04/2017	1,259	1,099			1,179								
8004	02/04/2017	1,274	1,144			1,224				1,399				
8005	02/04/2017	1,289	1,119	0,879		1,269								
8006	02/04/2017	1,219	1,099	0,809		1,189				1,309				
8007	02/04/2017	1,219	1,109			1,159				1,349				
8008	02/04/2017	1,279	1,144			1,224				1,399				
8009	02/04/2017	1,254	1,146			1,206				1,369				
8010	02/04/2017	1,269	1,139			1,199								
8011	02/04/2017	1,269	1,149			1,204				1,369				
8012	02/04/2017	1,269	1,139			1,194				1,369				
8013	02/04/2017	1,199	1,079											
8014	02/04/2017		1,159											
8015	02/04/2017	1,199	1,079											
8016	02/04/2017	1,199	1,069											
8017	02/04/2017	1,198	1,081			1,151				1,328				
8018	02/04/2017	1,196	1,091			1,161				1,326				
8019	02/04/2017	1,213	1,086			1,156								
8020	02/04/2017	1,269	1,149	0,794		1,204				1,369			0,663	
8021	02/04/2017	1,249	1,109			1,195				1,395				
8022	02/04/2017	1,239	1,099	0,759		1,179				1,339				
8023	02/04/2017	1,269	1,149			1,204				1,369			0,663	
8024	02/04/2017	1,199	1,059											
8025	02/04/2017	1,209	1,069											
8026	02/04/2017	1,259	1,124	0,766		1,184								
8027	02/04/2017	1,259	1,149			1,234				1,389				
8028	02/04/2017	1,205	1,068			1,138				1,335				
8029	02/04/2017	1,219	1,119			1,199				1,339				
8030	02/04/2017	1,269	1,149			1,234				1,388				
8031	02/04/2017	1,236	1,116											
8032	02/04/2017	1,159	1,037											
8033	02/04/2017	1,229	1,119			1,169				1,399				
8034	02/04/2017	1,191	1,075			1,145				1,321				
8035	02/04/2017	1,279	1,149			1,234								
8036	02/04/2017	1,269	1,139			1,224				1,409			0,663	
8037	02/04/2017	1,159	1,039											
8038	02/04/2017	1,249	1,149			1,199				1,369				
8039	02/04/2017	1,259	1,149			1,219				1,389			0,663	
8040	02/04/2017	1,269	1,129			1,214				1,389				
8041	02/04/2017	1,219	1,109	0,789										
8042	02/04/2017	1,266	1,140											
8043	02/04/2017	1,198	1,075											
8044	02/04/2017	1,265	1,159			1,229				1,395				
8045	02/04/2017	1,220	1,089	0,810		1,140								
8046	02/04/2017	1,269	1,109	0,774		1,164								
8047	02/04/2017	1,249	1,139	0,849										
8048	02/04/2017	1,259	1,109	0,766		1,169								
8049	02/04/2017	1,279	1,129	0,778		1,204								
8050	02/04/2017	1,249	1,119	0,803		1,194				1,384				
8051	02/04/2017	1,259	1,109	0,805		1,179								
8052	02/04/2017	1,259	1,109	0,805										
8053	02/04/2017	1,259	1,124	0,766		1,184								
8054	02/04/2017	1,179	1,039											
8055	02/04/2017	1,179	1,045	0,699										
8056	02/04/2017	1,189	1,059											
8057	02/04/2017	1,199	1,069											
8058	02/04/2017	1,159	1,019											
8059	02/04/2017	1,229	1,099	0,769										
8060	02/04/2017	1,199	1,069							1,329				
8061	02/04/2017	1,239	1,109			1,145								
